year,region,bacteria,mean,std,p5,p25,p50,p75,p95,units,source_quality,notes
1930,north_america,pseudomonas_aeruginosa,601.8549910554282,150.46374776385704,361.1129946332569,481.48399284434254,601.8549910554282,722.2259892665138,962.9679856886852,cases_per_100k_per_year,synthetic_epidemiological_model,region_north_america_year_1930_detection_factor_1.00
1930,north_america,staphylococcus_aureus,494.82960040771326,123.70740010192831,296.89776024462793,395.86368032617065,494.82960040771326,593.7955204892559,791.7273606523413,cases_per_100k_per_year,synthetic_epidemiological_model,region_north_america_year_1930_detection_factor_1.00
1930,north_america,streptococcus_pneumoniae,623.7482759923759,155.93706899809396,374.2489655954255,498.9986207939007,623.7482759923759,748.497931190851,997.9972415878016,cases_per_100k_per_year,synthetic_epidemiological_model,region_north_america_year_1930_detection_factor_1.00
1930,north_america,salmonella_enterica_serovar_typhi,697.7989597741005,174.44973994352512,418.6793758644602,558.2391678192804,697.7989597741005,837.3587517289205,1116.4783356385608,cases_per_100k_per_year,synthetic_epidemiological_model,region_north_america_year_1930_detection_factor_1.00
1930,north_america,salmonella_enterica_serovar_paratyphi_a,634.218995934503,158.55474898362576,380.5313975607018,507.3751967476024,634.218995934503,761.0627951214036,1014.7503934952048,cases_per_100k_per_year,synthetic_epidemiological_model,region_north_america_year_1930_detection_factor_1.00
1930,north_america,invasive_non-typhoidal_salmonella_spp.,650.0089375777479,162.50223439443698,390.0053625466488,520.0071500621983,650.0089375777479,780.0107250932975,1040.0143001243966,cases_per_100k_per_year,synthetic_epidemiological_model,region_north_america_year_1930_detection_factor_1.00
1930,north_america,shigella_spp.,607.1975577764086,151.79938944410216,364.3185346658452,485.75804622112696,607.1975577764086,728.6370693316903,971.516092442254,cases_per_100k_per_year,synthetic_epidemiological_model,region_north_america_year_1930_detection_factor_1.00
1930,north_america,neisseria_gonorrhoeae,466.7497920236856,116.6874480059214,280.04987521421134,373.3998336189485,466.7497920236856,560.0997504284227,746.799667237897,cases_per_100k_per_year,synthetic_epidemiological_model,region_north_america_year_1930_detection_factor_1.00
1930,north_america,streptococcus_pyogenes,551.0928585029249,137.7732146257312,330.6557151017549,440.8742868023399,551.0928585029249,661.3114302035098,881.7485736046798,cases_per_100k_per_year,synthetic_epidemiological_model,region_north_america_year_1930_detection_factor_1.00
1930,north_america,streptococcus_agalactiae,515.7058821514939,128.92647053787348,309.42352929089634,412.5647057211952,515.7058821514939,618.8470585817927,825.1294114423904,cases_per_100k_per_year,synthetic_epidemiological_model,region_north_america_year_1930_detection_factor_1.00
1930,north_america,haemophilus_influenzae,329.3460575021377,82.33651437553442,197.6076345012826,263.47684600171016,329.3460575021377,395.2152690025652,526.9536920034203,cases_per_100k_per_year,synthetic_epidemiological_model,region_north_america_year_1930_detection_factor_1.00
1930,north_america,chlamydia_trachomatis,632.5017734365997,158.12544335914993,379.5010640619598,506.00141874927976,632.5017734365997,759.0021281239196,1012.0028374985596,cases_per_100k_per_year,synthetic_epidemiological_model,region_north_america_year_1930_detection_factor_1.00
1930,north_america,vibrio_cholerae,401.27334098911393,100.31833524727848,240.7640045934684,321.0186727912912,401.27334098911393,481.5280091869367,642.0373455825824,cases_per_100k_per_year,synthetic_epidemiological_model,region_north_america_year_1930_detection_factor_1.00
1930,north_america,neisseria_meningitidis,510.1003703344579,127.52509258361448,306.0602222006748,408.0802962675664,510.1003703344579,612.1204444013495,816.1605925351328,cases_per_100k_per_year,synthetic_epidemiological_model,region_north_america_year_1930_detection_factor_1.00
1930,north_america,listeria_monocytogenes,520.3859280133757,130.09648200334394,312.23155680802546,416.30874241070063,520.3859280133757,624.4631136160509,832.6174848214013,cases_per_100k_per_year,synthetic_epidemiological_model,region_north_america_year_1930_detection_factor_1.00
1930,north_america,clostridioides_difficile,665.7110793302659,166.42776983256647,399.4266475981595,532.5688634642128,665.7110793302659,798.853295196319,1065.1377269284255,cases_per_100k_per_year,synthetic_epidemiological_model,region_north_america_year_1930_detection_factor_1.00
1930,north_america,campylobacter_jejuni,499.7443827231955,124.93609568079889,299.8466296339173,399.7955061785564,499.7443827231955,599.6932592678346,799.5910123571128,cases_per_100k_per_year,synthetic_epidemiological_model,region_north_america_year_1930_detection_factor_1.00
1930,north_america,enterobacter_cloacae,373.4358679641937,93.35896699104842,224.0615207785162,298.74869437135493,373.4358679641937,448.1230415570324,597.4973887427099,cases_per_100k_per_year,synthetic_epidemiological_model,region_north_america_year_1930_detection_factor_1.00
1930,north_america,yersinia_enterocolitica,490.45309955427234,122.61327488856809,294.27185973256337,392.3624796434179,490.45309955427234,588.5437194651267,784.7249592868358,cases_per_100k_per_year,synthetic_epidemiological_model,region_north_america_year_1930_detection_factor_1.00
1930,north_america,moraxella_catarrhalis,720.5927595662617,180.14818989156544,432.355655739757,576.4742076530094,720.5927595662617,864.711311479514,1152.948415306019,cases_per_100k_per_year,synthetic_epidemiological_model,region_north_america_year_1930_detection_factor_1.00
1930,north_america,treponema_pallidum,700.3279487034243,175.08198717585609,420.19676922205457,560.2623589627395,700.3279487034243,840.3935384441091,1120.524717925479,cases_per_100k_per_year,synthetic_epidemiological_model,region_north_america_year_1930_detection_factor_1.00
1930,north_america,bordetella_pertussis,545.1207050691221,136.28017626728052,327.07242304147326,436.0965640552977,545.1207050691221,654.1448460829465,872.1931281105954,cases_per_100k_per_year,synthetic_epidemiological_model,region_north_america_year_1930_detection_factor_1.00
1930,north_america,helicobacter_pylori,481.2218756511949,120.30546891279872,288.73312539071696,384.977500520956,481.2218756511949,577.4662507814339,769.9550010419119,cases_per_100k_per_year,synthetic_epidemiological_model,region_north_america_year_1930_detection_factor_1.00
1930,north_america,mdr_mycobacterium_tuberculosis,22.56618081109769,5.641545202774423,13.539708486658617,18.05294464887816,22.56618081109769,27.07941697331723,36.10588929775631,cases_per_100k_per_year,synthetic_epidemiological_model,region_north_america_year_1930_detection_factor_1.00
1930,europe,acinetobacter_baumannii,339.1684319400332,84.7921079850083,203.50105916401992,271.33474555202656,339.1684319400332,407.00211832803984,542.6694911040531,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,citrobacter_spp.,470.7493533006321,117.68733832515802,282.44961198037925,376.5994826405057,470.7493533006321,564.8992239607585,753.1989652810114,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,enterobacter_spp.,606.2468885387852,151.5617221346963,363.7481331232712,484.9975108310282,606.2468885387852,727.4962662465423,969.9950216620564,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,enterococcus_faecalis,294.0616886486248,73.5154221621562,176.43701318917488,235.24935091889984,294.0616886486248,352.8740263783497,470.4987018377997,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,enterococcus_faecium,533.393422191358,133.3483555478395,320.0360533148148,426.7147377530864,533.393422191358,640.0721066296296,853.4294755061728,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,escherichia_coli,583.2236492284156,145.8059123071039,349.9341895370493,466.5789193827325,583.2236492284156,699.8683790740987,933.157838765465,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,klebsiella_pneumoniae,628.864775075842,157.2161937689605,377.3188650455052,503.0918200606736,628.864775075842,754.6377300910103,1006.1836401213473,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,morganella_spp.,427.4164932731599,106.85412331828998,256.4498959638959,341.933194618528,427.4164932731599,512.8997919277919,683.866389237056,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,proteus_spp.,552.671707752494,138.1679269381235,331.6030246514964,442.1373662019952,552.671707752494,663.2060493029927,884.2747324039904,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,serratia_spp.,504.3403472602533,126.08508681506332,302.604208356152,403.4722778082027,504.3403472602533,605.208416712304,806.9445556164054,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,pseudomonas_aeruginosa,753.7107221343183,188.4276805335796,452.226433280591,602.9685777074546,753.7107221343183,904.452866561182,1205.9371554149093,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,staphylococcus_aureus,510.1707080013555,127.54267700033888,306.10242480081325,408.1365664010844,510.1707080013555,612.2048496016265,816.2731328021688,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,streptococcus_pneumoniae,474.7075257263075,118.67688143157687,284.82451543578446,379.766020581046,474.7075257263075,569.6490308715689,759.532041162092,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,salmonella_enterica_serovar_typhi,570.4749021461562,142.61872553653905,342.2849412876937,456.37992171692497,570.4749021461562,684.5698825753874,912.75984343385,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,salmonella_enterica_serovar_paratyphi_a,405.183407445391,101.29585186134776,243.11004446723464,324.1467259563128,405.183407445391,486.2200889344692,648.2934519126256,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,invasive_non-typhoidal_salmonella_spp.,492.8230034081605,123.20575085204013,295.6938020448963,394.2584027265284,492.8230034081605,591.3876040897926,788.5168054530568,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,shigella_spp.,457.0975832276272,114.2743958069068,274.2585499365763,365.6780665821018,457.0975832276272,548.5170998731526,731.3561331642036,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,neisseria_gonorrhoeae,535.1791946436782,133.79479866091955,321.10751678620693,428.1433557149426,535.1791946436782,642.2150335724139,856.2867114298851,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,streptococcus_pyogenes,305.91568217381825,76.47892054345456,183.5494093042909,244.7325457390546,305.91568217381825,367.0988186085819,489.4650914781092,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,streptococcus_agalactiae,664.0928250848875,166.02320627122188,398.4556950509325,531.2742600679101,664.0928250848875,796.911390101865,1062.54852013582,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,haemophilus_influenzae,537.3497191796531,134.33742979491328,322.40983150779186,429.8797753437225,537.3497191796531,644.8196630155837,859.759550687445,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,chlamydia_trachomatis,847.6683655185824,211.9170913796456,508.6010193111494,678.134692414866,847.6683655185824,1017.2020386222988,1356.269384829732,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,vibrio_cholerae,434.2592449072683,108.56481122681708,260.55554694436097,347.4073959258146,434.2592449072683,521.1110938887219,694.8147918516293,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,neisseria_meningitidis,404.4382925686728,101.1095731421682,242.66297554120365,323.5506340549382,404.4382925686728,485.3259510824073,647.1012681098764,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,listeria_monocytogenes,555.5317129786034,138.88292824465086,333.31902778716204,444.4253703828828,555.5317129786034,666.6380555743241,888.8507407657655,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,clostridioides_difficile,403.3085361632823,100.82713404082058,241.9851216979694,322.6468289306259,403.3085361632823,483.9702433959388,645.2936578612517,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,campylobacter_jejuni,521.6133554948213,130.40333887370534,312.9680132968928,417.2906843958571,521.6133554948213,625.9360265937856,834.5813687917142,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,enterobacter_cloacae,409.4913380454032,102.3728345113508,245.6948028272419,327.59307043632253,409.4913380454032,491.3896056544838,655.1861408726451,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,yersinia_enterocolitica,490.3181051457288,122.5795262864322,294.19086308743726,392.2544841165831,490.3181051457288,588.3817261748745,784.5089682331661,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,moraxella_catarrhalis,470.56739270435327,117.64184817608832,282.34043562261195,376.4539141634826,470.56739270435327,564.6808712452239,752.9078283269653,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,treponema_pallidum,592.0256644983009,148.00641612457522,355.2153986989805,473.6205315986408,592.0256644983009,710.4307973979611,947.2410631972816,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,bordetella_pertussis,323.8883039699889,80.97207599249722,194.33298238199333,259.1106431759912,323.8883039699889,388.66596476398666,518.2212863519823,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,helicobacter_pylori,493.521764875188,123.380441218797,296.11305892511274,394.8174119001504,493.521764875188,592.2261178502255,789.6348238003008,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,europe,mdr_mycobacterium_tuberculosis,19.88637361734634,4.971593404336585,11.931824170407804,15.909098893877072,19.88637361734634,23.863648340815608,31.818197787754144,cases_per_100k_per_year,synthetic_epidemiological_model,region_europe_year_1930_detection_factor_1.00
1930,asia,acinetobacter_baumannii,342.2086989832545,85.55217474581363,205.3252193899527,273.76695918660363,342.2086989832545,410.6504387799054,547.5339183732073,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,citrobacter_spp.,495.2316854462178,123.80792136155443,297.13901126773067,396.1853483569743,495.2316854462178,594.2780225354613,792.3706967139485,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,enterobacter_spp.,404.81509162998697,101.20377290749674,242.88905497799217,323.8520733039896,404.81509162998697,485.7781099559844,647.7041466079792,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,enterococcus_faecalis,213.5694416835849,53.39236042089623,128.14166501015094,170.85555334686794,213.5694416835849,256.2833300203019,341.71110669373587,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,enterococcus_faecium,436.95400256479206,109.23850064119802,262.17240153887525,349.5632020518337,436.95400256479206,524.3448030777505,699.1264041036674,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,escherichia_coli,503.8952397696772,125.97380994241932,302.33714386180634,403.1161918157418,503.8952397696772,604.6742877236127,806.2323836314836,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,klebsiella_pneumoniae,470.8718666283213,117.71796665708032,282.52311997699275,376.697493302657,470.8718666283213,565.0462399539855,753.394986605314,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,morganella_spp.,316.4459571617176,79.1114892904294,189.86757429703056,253.1567657293741,316.4459571617176,379.7351485940611,506.3135314587482,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,proteus_spp.,532.7377704719477,133.18444261798692,319.6426622831686,426.19021637755816,532.7377704719477,639.2853245663372,852.3804327551163,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,serratia_spp.,461.6201102102192,115.40502755255478,276.9720661261315,369.29608816817534,461.6201102102192,553.944132252263,738.5921763363507,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,pseudomonas_aeruginosa,536.888099214941,134.22202480373525,322.1328595289646,429.5104793719528,536.888099214941,644.2657190579292,859.0209587439057,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,staphylococcus_aureus,276.1682374520148,69.0420593630037,165.7009424712089,220.93458996161183,276.1682374520148,331.4018849424178,441.8691799232237,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,streptococcus_pneumoniae,315.11757868865425,78.77939467216356,189.07054721319253,252.09406295092344,315.11757868865425,378.1410944263851,504.1881259018468,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,salmonella_enterica_serovar_typhi,567.7419418493357,141.93548546233393,340.6451651096014,454.1935534794686,567.7419418493357,681.2903302192028,908.3871069589372,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,salmonella_enterica_serovar_paratyphi_a,253.86811977320903,63.467029943302265,152.32087186392542,203.09449581856725,253.86811977320903,304.64174372785084,406.1889916371345,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,invasive_non-typhoidal_salmonella_spp.,407.04034694890777,101.76008673722694,244.22420816934465,325.63227755912624,407.04034694890777,488.4484163386893,651.2645551182525,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,shigella_spp.,508.2559748229489,127.06399370573722,304.9535848937693,406.6047798583591,508.2559748229489,609.9071697875386,813.2095597167182,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,neisseria_gonorrhoeae,331.879697566423,82.96992439160574,199.1278185398538,265.5037580531384,331.879697566423,398.2556370797076,531.0075161062767,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,streptococcus_pyogenes,601.476054790079,150.36901369751976,360.8856328740474,481.18084383206326,601.476054790079,721.7712657480948,962.3616876641264,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,streptococcus_agalactiae,398.4488521077952,99.6122130269488,239.06931126467708,318.7590816862362,398.4488521077952,478.13862252935417,637.5181633724724,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,haemophilus_influenzae,373.6401317728076,93.4100329432019,224.1840790636845,298.9121054182461,373.6401317728076,448.3681581273691,597.8242108364922,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,chlamydia_trachomatis,544.247771030422,136.0619427576055,326.5486626182532,435.3982168243376,544.247771030422,653.0973252365063,870.7964336486752,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,vibrio_cholerae,351.4195612387383,87.85489030968458,210.85173674324287,281.13564899099066,351.4195612387383,421.703473486486,562.2712979819813,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,neisseria_meningitidis,453.8834841009572,113.4708710252393,272.3300904605743,363.1067872807658,453.8834841009572,544.6601809211486,726.2135745615316,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,listeria_monocytogenes,679.6090151287552,169.9022537821888,407.76540907725314,543.6872121030042,679.6090151287552,815.5308181545063,1087.3744242060084,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,clostridioides_difficile,408.9560271384976,102.2390067846244,245.37361628309856,327.1648217107981,408.9560271384976,490.7472325661971,654.3296434215963,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,campylobacter_jejuni,562.5709829320721,140.64274573301802,337.54258975924324,450.05678634565766,562.5709829320721,675.0851795184865,900.1135726913153,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,enterobacter_cloacae,302.6649440936213,75.66623602340532,181.59896645617275,242.13195527489705,302.6649440936213,363.1979329123455,484.2639105497941,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,yersinia_enterocolitica,335.41904534116185,83.85476133529046,201.2514272046971,268.3352362729295,335.41904534116185,402.5028544093942,536.670472545859,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,moraxella_catarrhalis,362.1133824143626,90.52834560359064,217.2680294486176,289.6907059314901,362.1133824143626,434.5360588972352,579.3814118629801,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,treponema_pallidum,572.4661670442164,143.1165417610541,343.4797002265298,457.9729336353731,572.4661670442164,686.9594004530596,915.9458672707462,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,bordetella_pertussis,338.1991497615354,84.54978744038385,202.91948985692125,270.5593198092283,338.1991497615354,405.8389797138425,541.1186396184567,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,helicobacter_pylori,264.80357075578405,66.20089268894601,158.88214245347044,211.8428566046273,264.80357075578405,317.7642849069409,423.6857132092545,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,asia,mdr_mycobacterium_tuberculosis,21.422952872543647,5.355738218135912,12.853771723526188,17.138362298034917,21.422952872543647,25.707543447052377,34.27672459606983,cases_per_100k_per_year,synthetic_epidemiological_model,region_asia_year_1930_detection_factor_1.00
1930,africa,acinetobacter_baumannii,362.3762126403138,90.59405316007845,217.42572758418825,289.90097011225106,362.3762126403138,434.8514551683765,579.8019402245021,cases_per_100k_per_year,synthetic_epidemiological_model,region_africa_year_1930_detection_factor_1.00
1930,africa,citrobacter_spp.,282.23360335558203,70.55840083889551,169.3401620133492,225.78688268446564,282.23360335558203,338.68032402669843,451.5737653689313,cases_per_100k_per_year,synthetic_epidemiological_model,region_africa_year_1930_detection_factor_1.00
1930,africa,enterobacter_spp.,407.2501792523542,101.81254481308856,244.3501075514125,325.80014340188336,407.2501792523542,488.700215102825,651.6002868037667,cases_per_100k_per_year,synthetic_epidemiological_model,region_africa_year_1930_detection_factor_1.00
1930,africa,enterococcus_faecalis,389.0480146779428,97.2620036694857,233.4288088067657,311.23841174235423,389.0480146779428,466.8576176135313,622.4768234847085,cases_per_100k_per_year,synthetic_epidemiological_model,region_africa_year_1930_detection_factor_1.00
1930,africa,enterococcus_faecium,256.3721909630114,64.09304774075285,153.82331457780683,205.0977527704092,256.3721909630114,307.64662915561365,410.1955055408183,cases_per_100k_per_year,synthetic_epidemiological_model,region_africa_year_1930_detection_factor_1.00
1930,africa,escherichia_coli,702.3339964926674,175.58349912316686,421.40039789560046,561.867197194134,702.3339964926674,842.8007957912009,1123.734394388268,cases_per_100k_per_year,synthetic_epidemiological_model,region_africa_year_1930_detection_factor_1.00
1930,africa,klebsiella_pneumoniae,308.6785246139916,77.1696311534979,185.20711476839497,246.9428196911933,308.6785246139916,370.41422953679,493.8856393823866,cases_per_100k_per_year,synthetic_epidemiological_model,region_africa_year_1930_detection_factor_1.00
1930,africa,morganella_spp.,301.3962743940614,75.34906859851534,180.8377646364368,241.11701951524915,301.3962743940614,361.6755292728736,482.2340390304983,cases_per_100k_per_year,synthetic_epidemiological_model,region_africa_year_1930_detection_factor_1.00
1930,africa,proteus_spp.,338.65879308380096,84.66469827095024,203.19527585028047,270.9270344670408,338.65879308380096,406.3905517005612,541.8540689340815,cases_per_100k_per_year,synthetic_epidemiological_model,region_africa_year_1930_detection_factor_1.00
1930,africa,serratia_spp.,436.8482661094392,109.2120665273598,262.1089596656635,349.4786128875514,436.8482661094392,524.217919331327,698.9572257751028,cases_per_100k_per_year,synthetic_epidemiological_model,region_africa_year_1930_detection_factor_1.00
1930,africa,pseudomonas_aeruginosa,226.99032630515043,56.74758157628761,136.1941957830903,181.5922610441204,226.99032630515043,272.38839156618053,363.1845220882407,cases_per_100k_per_year,synthetic_epidemiological_model,region_africa_year_1930_detection_factor_1.00
1930,africa,staphylococcus_aureus,321.05556317800733,80.26389079450183,192.6333379068044,256.84445054240587,321.05556317800733,385.2666758136088,513.6889010848117,cases_per_100k_per_year,synthetic_epidemiological_model,region_africa_year_1930_detection_factor_1.00
1930,africa,streptococcus_pneumoniae,274.34339191198313,68.58584797799578,164.60603514718989,219.47471352958647,274.34339191198313,329.21207029437977,438.94942705917305,cases_per_100k_per_year,synthetic_epidemiological_model,region_africa_year_1930_detection_factor_1.00
1930,africa,salmonella_enterica_serovar_typhi,351.521442744762,87.8803606861905,210.9128656468572,281.2171541958096,351.521442744762,421.8257312937144,562.4343083916192,cases_per_100k_per_year,synthetic_epidemiological_model,region_africa_year_1930_detection_factor_1.00
1930,africa,salmonella_enterica_serovar_paratyphi_a,263.2696464671571,65.81741161678927,157.96178788029425,210.61571717372567,263.2696464671571,315.9235757605885,421.23143434745134,cases_per_100k_per_year,synthetic_epidemiological_model,region_africa_year_1930_detection_factor_1.00
